created,modified,id,title,description,creation_date,rating,type,movieId,genres
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08d08-0a6c-11ed-98c8-4129adfcc95f,"White Balloon, The (Badkonake sefid) ","The Star Trek star, Leonard Nimoy, tells the behind the scenes stories of the legendary television series.",1995-01-01,4,movie,80,Children|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08d30-0a6c-11ed-98c8-4129adfcc95f,Things to Do in Denver When You're Dead , ,1995-01-01,3.1,movie,81,Crime|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08d58-0a6c-11ed-98c8-4129adfcc95f,Antonia's Line (Antonia) , ,1995-01-01,3.9,movie,82,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08d80-0a6c-11ed-98c8-4129adfcc95f,Once Upon a Time... When We Were Colored ,"In their late teens and early 20's, the Banner siblings - Mitchell, Desiree and Danny - made it big as a rock group, but at the height of their fame, Desiree decided to leave the group, and everything fell apart. Now, fifteen years later, their mother has a plan to bring the group back together and heal her family. But will the siblings be able to put aside their differences and reunite, or will they remain estranged forever?",1995-01-01,3,movie,83,Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08da8-0a6c-11ed-98c8-4129adfcc95f,Angels and Insects ,"Veteran bounty-hunter Morg Hickman rides into a town in danger. The sheriff has been killed, and young inexperienced Ben Owens named a temporary replacement until a permanent can be found. Ben wants to be that permanent replacement, so needs to impress the townspeople with his skill. When he finds that Morg was a sheriff for a long time before he became a bounty-hunter, he asks the older man to teach him. Morg thinks that being a sheriff is a foolish goal, but agrees to instruct Ben in handling people, more important to a sheriff than handling a gun.",1995-01-01,3.9,movie,85,Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08dd0-0a6c-11ed-98c8-4129adfcc95f,White Squall ,"Host Howie Long takes viewers on a tour of the ""Star Wars"" universe, as Fox TV celebrates the re-release of the original three legendary films in this one hour special.",1996-01-01,4,movie,86,Action|Adventure|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08dee-0a6c-11ed-98c8-4129adfcc95f,Dunston Checks In , ,1996-01-01,2.5,movie,87,Children|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08e16-0a6c-11ed-98c8-4129adfcc95f,Black Sheep ,"Who directed the pilot for the original Star Trek series? Where was it filmed? Who really built the Enterprise? You may own The Star Trek Encyclopedia, and you may have seen every episode, but you still don't have all the answers! For the first time, the men and women who worked behind the scenes on the most popular science fiction telelvision series ever created invite you to go boldly where no fan has gone before. In-depth interviews will introduce you to the writers, directors, producers, technicians and artists who breathed life into the original Star Trek series. You'll discover their greatest joys, their deepest sorrows and everything else you ever wanted to know about the greatest show in the galaxy. There are no actors and no special effects. Just the truth.",1996-01-01,3.2,movie,88,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08e3e-0a6c-11ed-98c8-4129adfcc95f,Nick of Time ,"To Ritwik Ghatak film was not merely a form of entertainment, but a weapon, a medium to portray struggle of common men. He was successful neither in his career nor he could he become a good...",1995-01-01,3.2,movie,89,Action|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08e66-0a6c-11ed-98c8-4129adfcc95f,Mary Reilly , ,1996-01-01,2.6,movie,92,Drama|Horror|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08e8e-0a6c-11ed-98c8-4129adfcc95f,Vampire in Brooklyn ,The true story of a girls initiation into American Hard Core Pornography and her rise to stardom.,1995-01-01,2.8,movie,93,Comedy|Horror|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08eb6-0a6c-11ed-98c8-4129adfcc95f,Beautiful Girls ,"Once, he was on top of the world as a popular child actor on TV. Now, he's Hollywood's punchline about everything wrong with people who were famous as children. All Dickie Roberts wants to do is find that one gig that will restore his honor and everyone's love of him, so after learning that Rob Reiner's making an ambitious new movie destined to sweep the Oscars, Dickie's first in line to audition. He walks out having learned he certainly looks the part but can't act it... yet, owing to his very unusual childhood. To research the role, Dickie embarks on a bizarre scheme to live with a suburban family to see how the average American child lives, having them put him up as their ""son"". But once his gloves are off, Dickie discovers how great it is to be part of a true family, and whether he gets the part or not, his attempt at method acting will certainly change his life forever.",1996-01-01,4,movie,94,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08ede-0a6c-11ed-98c8-4129adfcc95f,Broken Arrow ,"The Driver now carries an arrogant rock star who is visiting a major city (not Pittsburgh as earlier believed). Played by Madonna, this title character wants to get away from her bodyguards in the Driver's BMW. He soon gets tired of her and decides to have a bit of fun.",1996-01-01,3,movie,95,Action|Adventure|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08efc-0a6c-11ed-98c8-4129adfcc95f,In the Bleak Midwinter ,"A star-studded tribute to Star Trek on its 30th anniversary, hosted by many of the stars and guest stars from all of the Trek series and movies. Also features a huge number of clips from all of the series and movies. At the end, real-life astronauts Aldrin and Jemison present NASA award plaques to the cast members.",1995-01-01,3.5,movie,96,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08f2e-0a6c-11ed-98c8-4129adfcc95f,"Hate (Haine, La) ", ,1995-01-01,3.9,movie,97,Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08f60-0a6c-11ed-98c8-4129adfcc95f,Heidi Fleiss: Hollywood Madam ,"Star Tech is weekly TV talk show featuring most interesting geeks, techies, bloggers, startup founders, CEOs and others who thrive on the business of new technologies. Show is hosted by the leading regional tech editor, Dragan Petric.",1995-01-01,5,movie,99,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08f88-0a6c-11ed-98c8-4129adfcc95f,City Hall ,"Macabea has just moved to the big city after her aunt, who raised her, died. She gets a job as a typist and moves into a boarding house with three other women. In her spare time she listens to time Radio Station; on Sundays she likes to ride the subways. She describes herself saying, ""I am a typist and a virgin, and I like Coca-Cola."" Then she meets Olimpico, a north-easterner like herself, who has dreams of becoming a Congressman.",1996-01-01,2.8,movie,100,Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08fb0-0a6c-11ed-98c8-4129adfcc95f,Bottle Rocket ,A TV movie based on Kinect Star Wars.,1996-01-01,3.8,movie,101,Adventure|Comedy|Crime|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08fce-0a6c-11ed-98c8-4129adfcc95f,Mr. Wrong ,"In their late teens and early 20's, the Banner siblings - Mitchell, Desiree and Danny - made it big as a rock group, but at the height of their fame, Desiree decided to leave the group, and everything fell apart. Now, fifteen years later, their mother has a plan to bring the group back together and heal her family. But will the siblings be able to put aside their differences and reunite, or will they remain estranged forever?",1996-01-01,2.4,movie,102,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be08ff6-0a6c-11ed-98c8-4129adfcc95f,Unforgettable , ,1996-01-01,3,movie,103,Mystery|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be0901e-0a6c-11ed-98c8-4129adfcc95f,Happy Gilmore ,"After the heartbreaking end of his first love, a recent college graduate sets out to win back the girl of his dreams only to discover a greater journey awaits him.",1996-01-01,3.4,movie,104,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be09046-0a6c-11ed-98c8-4129adfcc95f,"Bridges of Madison County, The ", ,1995-01-01,3.3,movie,105,Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be0906e-0a6c-11ed-98c8-4129adfcc95f,Nobody Loves Me (Keiner liebt mich) ,"When a Rebel patrol goes missing in the Dreighton Nebula, Rebel pilot Rookie One heads out to investigate and discovers a large Imperial presence in the area. With the help of his fellow Rebels, Rookie One uncovers a plan by Darth Vader to destroy the Alliance by developing an army of ""cloaked"" Phantom TIE Fighters.",1994-01-01,4,movie,106,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be09096-0a6c-11ed-98c8-4129adfcc95f,Muppet Treasure Island , ,1996-01-01,3.3,movie,107,Adventure|Children|Comedy|Musical
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be090be-0a6c-11ed-98c8-4129adfcc95f,Catwalk , ,1996-01-01,4,movie,108,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be090e6-0a6c-11ed-98c8-4129adfcc95f,Braveheart , ,1995-01-01,4,movie,110,Action|Drama|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be0910e-0a6c-11ed-98c8-4129adfcc95f,Taxi Driver ,"The Starship Enterprise is called to assist the Turds on the planet Uranus. Once inside the planet's flatulating force field, the Starship is pulled through the stench toward the crack in Uranus where a sphincter will crush it. Mr. Spock prepares a preparation HP, which, without time to test it, Captain Kirk orders be shot into Uranus. Will Spock's concoction shrink the planet's tracteroids and save the Starship?",1976-01-01,4.1,movie,111,Crime|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be09136-0a6c-11ed-98c8-4129adfcc95f,Rumble in the Bronx (Hont faan kui) , ,1995-01-01,3.5,movie,112,Action|Adventure|Comedy|Crime
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be0915e-0a6c-11ed-98c8-4129adfcc95f,Before and After ,"This series recounts the adventures of C-3P0 and R2-D2 before they met Luke Skywalker as they serve various masters over the years. As it turns out, their lives were no less hectic as they became involved in battles versus gangsters, pirates, the Empire and even Boba Fett on one occasion.",1996-01-01,3.3,movie,113,Drama|Mystery
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be0917c-0a6c-11ed-98c8-4129adfcc95f,Anne Frank Remembered ,"Four People. One Horoscope. Infinite Possibilities. Jake Gibson's (Cam Gigandet) horoscope forecasts a perfect FIVE STAR DAY the morning of his birthday, but what's foretold as a flawless day unfolds to be far less than stellar. Jake's world turns upside down when all that could go wrong ... does. Determined that Astrology has no legitimacy, Jake embarks on a journey to test the theory of Astrology by finding the three people born the same time and place as himself - Sarah Reynolds (Jena Malone), Yvette Montgomery (Brooklyn Sudano) and Wesley Henderson (Max Hartman). The journey quickly uproots Jake from the small college town of Berkeley, California, to downtown Chicago where he sets out to find and interview Sarah, Yvette and Wesley to see if their birthdays proved to be as deplorable as his own. Jake's pursuit in finding his three Astrological matches (or Zodiac twins) will not only test his convictions, but validate how life's unexpected twists of fate can deliver much more than the anticipated. The unforeseen takes Jake from the Windy City, to the boardwalk of New Jersey's Atlantic City, to the bustling streets of New York. What Jake learns along the way is an important lesson about life, love, fate and destiny that will unexpectedly change his life forever.",1995-01-01,3.9,movie,116,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be091a4-0a6c-11ed-98c8-4129adfcc95f,"Young Poisoner's Handbook, The ","Mother find out from her neighbours, that her teen son is a pornstar with really big tool. This comedy shows how mother and how father deal with this problem.",1995-01-01,3,movie,117,Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be091cc-0a6c-11ed-98c8-4129adfcc95f,If Lucy Fell ,"Hugo, the one-of-a-kind jungle animal, is snatched away from his home for a second time in another attempt for him to become an animal actor. Meanwhile, he's reunited with Rita the kind, streetwise fox. Finding that life in front of and behind the camera isn't so bad, he grows more unaccustomed to wild life once he escapes and slowly weakens his relationship with Rita.",1996-01-01,2.5,movie,118,Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be091f4-0a6c-11ed-98c8-4129adfcc95f,"Steal Big, Steal Little ","Jiro tries to discover the mystery surrounding his birth, as he takes on the might of Oni.",1995-01-01,3,movie,119,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be0921c-0a6c-11ed-98c8-4129adfcc95f,"Boys of St. Vincent, The ","An in-depth exploration on the Klingons and the making of Star Trek: The Next Generation's groundbreaking Klingon Civil War story arc from it's beginnings in the fan favorite episode ""Sins of the father"" to it's epic culmination in the show's landmark 100th episode ""Redemption"".",1992-01-01,4,movie,121,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be09244-0a6c-11ed-98c8-4129adfcc95f,Boomerang ,"A young 19 year old college student Fayt Leingod and his family are having fun on their vacation in Hyda. While Fayt and his childhood friend Sophia Esteed strolls around the hotel and play the battle simulator, an unknown space force attacks Hyda. Fayt and Sophia were forced to evacuate the hotel and they meet up with their parents. However, Fayt and Sophia were separated from their parents after their escape route falls under attack. Fayt and Sophia later boards the Helre that is heading to Remote Station #6. But however, the Helre went under attack by the space force and everyone was forced to evacuate. Fayt and Sophia boards their escape pods, but they were separated and Fayt lands in the planet Vanguard III. With Fayt by himself, how will he able to find a way back to Sophia and his parents? Fayt must do something about this.",1992-01-01,2.7,movie,122,Comedy|Romance
